CraneEventID,CraneID,VesselCallID,EventTime,ActiveMinutes,DowntimeMinutes,MovesCompleted,ShiftName
CE02659,QC03,VC00743,2026-09-19 11:08:00,438,63,60,Night
CE02660,QC04,VC00325,2025-07-30 16:44:00,426,50,36,Morning
CE02661,QC05,VC00264,2025-12-18 08:05:00,453,65,65,Morning
CE02662,QC06,VC00829,2026-04-28 19:03:00,444,48,68,Evening
CE02663,QC06,VC00825,2025-02-09 19:59:00,463,73,26,Morning
CE02664,QC01,VC00729,2025-08-07 23:05:00,448,24,27,Night
CE02665,QC04,VC00559,2025-05-14 02:23:00,445,2,71,Night
CE02666,QC06,VC00396,2025-04-26 02:37:00,328,23,41,Morning
CE02667,QC07,VC00574,2025-07-19 23:01:00,336,0,28,Morning
CE02668,QC03,VC00346,2025-05-25 15:35:00,343,79,23,Evening
CE02669,QC01,VC00177,2026-01-25 05:12:00,434,41,44,Morning
CE02670,QC04,VC00763,2026-03-18 14:15:00,471,44,74,Morning
CE02671,QC02,VC00273,2025-03-26 11:48:00,413,21,34,Night
CE02672,QC06,VC00496,2026-05-19 02:27:00,425,0,74,Morning
CE02673,QC07,VC00303,2025-09-25 23:18:00,374,34,23,Evening
CE02674,QC03,VC00387,2026-02-22 04:29:00,384,18,53,Night
CE02675,QC03,VC00913,2025-05-26 21:33:00,439,84,65,Evening
CE02676,QC01,VC00666,2026-01-28 06:17:00,335,41,67,Morning
CE02677,QC06,VC00316,2026-03-29 08:18:00,422,62,53,Morning
CE02678,QC05,VC00541,2025-08-21 22:18:00,401,1,32,Morning
CE02679,QC04,VC00300,2026-05-07 04:52:00,453,35,50,Night
CE02680,QC03,VC00509,2026-07-07 12:48:00,419,27,51,Evening
CE02681,QC05,VC00160,2026-11-16 13:47:00,323,6,50,Evening
CE02682,QC04,VC00793,2026-11-01 01:16:00,327,7,21,Night
CE02683,QC06,VC00261,2025-02-21 03:34:00,476,33,27,Evening
CE02684,QC07,VC00205,2025-02-14 06:48:00,436,52,76,Night
CE02685,QC02,VC00590,2026-05-28 02:53:00,453,85,55,Evening
CE02686,QC06,VC00680,2025-05-17 10:48:00,453,32,68,Evening
CE02687,QC08,VC00926,2026-05-29 14:50:00,384,22,73,Night
CE02688,QC08,VC00923,2025-07-07 15:14:00,420,8,40,Morning
CE02689,QC02,VC00279,2025-07-05 01:05:00,424,23,50,Morning
CE02690,QC08,VC00644,2025-06-11 01:56:00,363,0,22,Evening
CE02691,QC04,VC00738,2025-04-20 08:29:00,435,77,34,Night
CE02692,QC06,VC00696,2026-02-27 11:27:00,330,36,56,Morning
CE02693,QC08,VC00290,2026-08-07 10:43:00,385,30,49,Morning
CE02694,QC04,VC00658,2026-12-08 21:37:00,329,52,32,Evening
CE02695,QC08,VC00575,2025-02-14 05:33:00,300,39,44,Morning
CE02696,QC01,VC00362,2026-07-26 01:40:00,463,33,43,Evening
CE02697,QC03,VC00203,2025-08-07 10:45:00,412,61,60,Evening
CE02698,QC02,VC00032,2025-07-28 03:32:00,448,5,53,Morning
CE02699,QC01,VC00363,2025-08-25 13:55:00,468,56,29,Morning
CE02700,QC05,VC00135,2025-02-05 22:46:00,378,34,61,Morning
CE02701,QC08,VC00198,2025-12-31 04:12:00,427,25,22,Evening
CE02702,QC06,VC00626,2025-01-10 04:46:00,436,21,75,Night
CE02703,QC01,VC00247,2025-03-27 01:40:00,401,82,45,Night
CE02704,QC05,VC00033,2026-09-28 00:41:00,384,90,46,Night
CE02705,QC08,VC00650,2025-03-13 02:52:00,362,78,68,Night
CE02706,QC08,VC00296,2025-04-10 10:06:00,324,11,44,Morning
CE02707,QC03,VC00752,2026-02-15 01:17:00,314,24,44,Evening
CE02708,QC08,VC00937,2025-06-08 12:06:00,398,82,28,Evening
CE02709,QC08,VC00872,2025-09-03 15:22:00,423,53,30,Evening
CE02710,QC01,VC00137,2025-04-06 01:42:00,364,90,66,Evening
CE02711,QC02,VC00175,2026-07-26 15:52:00,400,82,67,Night
CE02712,QC04,VC00923,2025-07-07 15:14:00,377,21,65,Night
CE02713,QC01,VC00793,2026-11-01 01:16:00,387,25,37,Evening
CE02714,QC05,VC00001,2026-01-17 05:29:00,479,39,31,Evening
CE02715,QC01,VC00835,2026-10-23 06:58:00,345,15,66,Morning
CE02716,QC08,VC00469,2026-02-11 03:31:00,324,90,30,Morning
CE02717,QC01,VC00771,2025-03-24 03:55:00,318,35,71,Evening
CE02718,QC05,VC00697,2025-06-29 09:59:00,305,88,44,Evening
CE02719,QC05,VC00771,2025-03-24 03:55:00,386,89,29,Evening
CE02720,QC01,VC00854,2026-07-08 22:24:00,398,72,25,Night
CE02721,QC06,VC00220,2025-05-08 17:47:00,412,87,24,Morning
CE02722,QC08,VC00703,2026-10-03 14:34:00,379,35,68,Morning
CE02723,QC08,VC00133,2025-10-18 12:49:00,329,50,46,Evening
CE02724,QC04,VC00203,2025-08-07 10:45:00,401,75,65,Evening
CE02725,QC06,VC00245,2025-02-13 03:26:00,382,7,59,Evening
CE02726,QC03,VC00303,2025-09-25 23:18:00,382,13,31,Morning
CE02727,QC04,VC00945,2026-02-08 00:50:00,300,9,55,Night
CE02728,QC08,VC00597,2026-06-16 20:30:00,465,35,34,Evening
CE02729,QC02,VC00825,2025-02-09 19:59:00,464,9,35,Morning
CE02730,QC06,VC00063,2025-12-29 17:42:00,304,0,59,Night
CE02731,QC07,VC00895,2026-07-16 12:20:00,456,25,26,Evening
CE02732,QC08,VC00538,2025-11-12 18:23:00,342,4,74,Evening
CE02733,QC05,VC00808,2026-11-11 14:45:00,461,24,25,Morning
CE02734,QC03,VC00185,2026-11-14 10:38:00,460,62,29,Night
CE02735,QC01,VC00031,2025-04-04 16:50:00,423,52,79,Evening
CE02736,QC03,VC00503,2025-12-11 03:21:00,470,43,61,Morning
CE02737,QC03,VC00574,2025-07-19 23:01:00,300,76,38,Night
CE02738,QC08,VC00853,2025-08-22 06:54:00,390,30,33,Night
CE02739,QC04,VC00225,2025-10-06 16:24:00,414,40,23,Evening
CE02740,QC07,VC00397,2025-10-08 16:55:00,468,38,51,Evening
CE02741,QC08,VC00765,2026-04-23 15:16:00,423,30,48,Morning
CE02742,QC07,VC00323,2025-11-08 14:32:00,436,9,66,Morning
CE02743,QC06,VC00950,2026-06-23 13:35:00,425,28,32,Morning
CE02744,QC02,VC00799,2026-09-26 02:21:00,326,52,57,Evening
CE02745,QC04,VC00056,2025-06-11 21:03:00,323,16,54,Evening
CE02746,QC08,VC00662,2026-12-02 21:41:00,374,13,36,Evening
CE02747,QC06,VC00508,2025-07-11 01:43:00,415,18,43,Evening
CE02748,QC08,VC00647,2026-10-21 19:01:00,325,46,58,Morning
CE02749,QC01,VC00963,2026-02-04 04:21:00,450,31,32,Morning
CE02750,QC03,VC00644,2025-06-11 01:56:00,377,11,45,Night
CE02751,QC03,VC00965,2025-05-30 08:54:00,327,31,51,Evening
CE02752,QC04,VC00053,2026-01-24 09:30:00,432,70,75,Morning
CE02753,QC01,VC00769,2025-10-17 08:14:00,330,15,35,Evening
CE02754,QC03,VC00078,2026-11-25 23:39:00,414,10,76,Morning
CE02755,QC07,VC00345,2025-08-16 02:52:00,431,74,26,Evening
CE02756,QC08,VC00895,2026-07-16 12:20:00,316,87,59,Night
CE02757,QC07,VC00174,2026-05-18 09:15:00,341,8,63,Night
CE02758,QC04,VC00225,2025-10-06 16:24:00,424,59,23,Night
CE02759,QC06,VC00072,2026-09-23 22:01:00,338,55,45,Night
CE02760,QC05,VC00686,2026-07-17 05:32:00,448,47,54,Night
CE02761,QC04,VC00067,2025-02-24 23:59:00,450,71,47,Night
CE02762,QC04,VC00785,2025-07-18 16:45:00,416,9,27,Morning
CE02763,QC05,VC00069,2026-03-15 09:23:00,304,45,27,Evening
CE02764,QC04,VC00059,2025-08-03 12:32:00,409,62,52,Evening
CE02765,QC08,VC00829,2026-04-28 19:03:00,305,3,74,Morning
CE02766,QC08,VC00073,2026-08-27 12:56:00,404,54,64,Morning
CE02767,QC02,VC00890,2025-07-18 08:12:00,358,88,31,Evening
CE02768,QC02,VC00368,2025-08-18 19:24:00,394,81,67,Morning
CE02769,QC05,VC00179,2025-02-06 13:02:00,449,6,46,Morning
CE02770,QC04,VC00275,2026-09-01 05:58:00,455,41,71,Evening
CE02771,QC02,VC00776,2025-02-24 08:36:00,396,90,77,Morning
CE02772,QC01,VC00090,2026-05-27 22:10:00,325,74,49,Morning
CE02773,QC01,VC00972,2026-04-28 05:55:00,319,72,30,Morning
CE02774,QC06,VC00250,2025-11-04 03:02:00,460,55,52,Night
CE02775,QC06,VC00801,2026-09-12 12:13:00,425,25,49,Night
CE02776,QC04,VC00766,2025-09-30 18:41:00,478,30,52,Evening
CE02777,QC03,VC00774,2026-11-26 08:20:00,373,17,75,Night
CE02778,QC02,VC00456,2025-11-01 20:59:00,300,19,61,Night
CE02779,QC01,VC00370,2026-08-26 16:21:00,319,67,72,Morning
CE02780,QC04,VC00556,2025-01-01 06:16:00,479,39,44,Evening
CE02781,QC08,VC00303,2025-09-25 23:18:00,407,82,59,Evening
CE02782,QC06,VC00185,2026-11-14 10:38:00,420,58,53,Night
CE02783,QC06,VC00148,2026-07-07 08:03:00,434,22,72,Morning
CE02784,QC06,VC00871,2025-07-05 10:13:00,323,21,78,Morning
CE02785,QC07,VC00717,2025-12-04 11:47:00,463,39,42,Night
CE02786,QC05,VC00953,2026-02-21 05:52:00,442,41,56,Night
CE02787,QC06,VC00536,2025-01-04 17:36:00,310,48,69,Evening
CE02788,QC03,VC00270,2026-05-17 21:23:00,314,70,65,Morning
CE02789,QC01,VC00564,2026-11-20 10:38:00,305,5,65,Night
CE02790,QC04,VC00521,2026-07-05 22:09:00,407,29,67,Night
CE02791,QC02,VC00523,2025-01-25 11:32:00,469,8,73,Night
CE02792,QC07,VC00450,2025-08-28 20:41:00,387,51,53,Night
CE02793,QC02,VC00776,2025-02-24 08:36:00,347,71,56,Night
CE02794,QC02,VC00850,2025-11-02 14:43:00,451,13,78,Evening
CE02795,QC01,VC00322,2026-06-26 18:17:00,429,7,34,Morning
CE02796,QC01,VC00659,2026-01-24 13:28:00,345,42,71,Evening
CE02797,QC08,VC00681,2025-07-19 04:46:00,425,60,67,Evening
CE02798,QC04,VC00152,2025-04-15 10:51:00,355,83,44,Morning
CE02799,QC08,VC00100,2025-02-15 16:36:00,319,14,48,Morning
CE02800,QC06,VC00882,2025-04-23 16:34:00,335,89,41,Night
CE02801,QC01,VC00214,2025-06-27 05:14:00,366,87,35,Night
CE02802,QC05,VC00819,2025-12-21 16:59:00,424,44,75,Night
CE02803,QC02,VC00335,2026-06-25 09:20:00,342,69,27,Morning
CE02804,QC04,VC00901,2025-04-12 02:51:00,358,51,76,Night
CE02805,QC06,VC00779,2026-06-13 14:45:00,471,13,57,Night
CE02806,QC02,VC00953,2026-02-21 05:52:00,398,13,29,Night
CE02807,QC08,VC00929,2026-07-17 15:32:00,419,84,20,Morning
CE02808,QC06,VC00631,2025-02-28 22:35:00,350,15,51,Morning
CE02809,QC05,VC00642,2026-08-04 23:38:00,338,33,72,Night
CE02810,QC04,VC00516,2026-07-19 00:57:00,310,61,58,Morning
CE02811,QC06,VC00624,2026-05-14 19:09:00,306,64,40,Evening
CE02812,QC06,VC00968,2026-02-03 02:06:00,477,73,35,Morning
CE02813,QC01,VC00009,2026-07-09 10:30:00,445,84,42,Night
CE02814,QC06,VC00267,2025-12-23 04:46:00,457,21,62,Evening
CE02815,QC05,VC00166,2026-02-27 19:42:00,446,18,60,Evening
CE02816,QC05,VC00961,2026-01-01 04:47:00,340,56,52,Evening
CE02817,QC05,VC00894,2025-09-03 18:10:00,398,54,72,Evening
CE02818,QC07,VC00856,2025-08-06 06:36:00,401,59,50,Morning
CE02819,QC02,VC00228,2025-03-11 04:58:00,387,36,22,Night
CE02820,QC08,VC00690,2026-04-15 05:26:00,478,77,41,Morning
CE02821,QC02,VC00698,2026-03-21 04:33:00,413,65,60,Morning
CE02822,QC01,VC00407,2025-06-13 01:36:00,309,22,64,Night
CE02823,QC07,VC00959,2025-04-02 13:14:00,382,90,40,Night
CE02824,QC05,VC00526,2026-04-14 02:40:00,314,58,39,Night
CE02825,QC01,VC00146,2026-06-04 04:27:00,395,20,48,Morning
CE02826,QC04,VC00511,2025-09-05 10:00:00,387,31,74,Night
CE02827,QC03,VC00922,2026-08-06 01:22:00,454,30,70,Night
CE02828,QC02,VC00245,2025-02-13 03:26:00,428,45,34,Evening
CE02829,QC02,VC00083,2025-07-27 20:43:00,337,12,74,Morning
CE02830,QC04,VC00051,2025-09-03 02:04:00,449,65,46,Night
CE02831,QC02,VC00037,2025-04-05 07:49:00,396,32,24,Night
CE02832,QC04,VC00835,2026-10-23 06:58:00,435,18,56,Evening
CE02833,QC04,VC00249,2025-12-28 02:37:00,304,53,24,Evening
CE02834,QC08,VC00314,2025-02-13 07:17:00,472,53,72,Morning
CE02835,QC02,VC00211,2025-03-30 17:58:00,371,55,43,Morning
CE02836,QC05,VC00534,2025-12-26 05:57:00,453,44,42,Night
CE02837,QC01,VC00695,2025-04-24 16:23:00,417,3,28,Evening
CE02838,QC05,VC00154,2025-07-28 18:08:00,457,23,40,Night
CE02839,QC06,VC00186,2026-08-10 01:30:00,314,24,36,Evening
CE02840,QC03,VC00661,2026-11-23 05:24:00,439,45,21,Night
CE02841,QC01,VC00901,2025-04-12 02:51:00,335,63,56,Night
CE02842,QC04,VC00647,2026-10-21 19:01:00,329,84,25,Night
CE02843,QC08,VC00833,2026-05-26 22:49:00,444,84,55,Morning
CE02844,QC08,VC00657,2026-06-30 11:30:00,419,33,59,Night
CE02845,QC05,VC00100,2025-02-15 16:36:00,399,25,59,Evening
CE02846,QC06,VC00456,2025-11-01 20:59:00,454,33,53,Night
CE02847,QC03,VC00105,2025-06-18 21:22:00,318,34,23,Night
CE02848,QC01,VC00971,2025-12-22 01:26:00,354,23,73,Evening
CE02849,QC07,VC00553,2026-06-02 02:56:00,421,74,77,Night
CE02850,QC04,VC00192,2026-09-27 12:35:00,429,30,63,Evening
CE02851,QC08,VC00260,2025-08-29 00:48:00,396,51,55,Morning
CE02852,QC01,VC00389,2025-01-13 16:34:00,426,88,75,Night
CE02853,QC06,VC00742,2025-12-06 17:01:00,421,34,79,Evening
CE02854,QC05,VC00181,2025-07-19 10:40:00,383,5,66,Evening
CE02855,QC02,VC00613,2025-09-26 06:44:00,308,41,80,Evening
CE02856,QC06,VC00437,2025-06-25 21:17:00,380,18,53,Night
CE02857,QC06,VC00067,2025-02-24 23:59:00,449,19,21,Evening
CE02858,QC06,VC00431,2026-02-20 08:50:00,424,5,79,Evening
CE02859,QC02,VC00727,2026-10-25 18:14:00,337,12,26,Morning
CE02860,QC08,VC00404,2025-10-05 11:49:00,367,56,59,Evening
CE02861,QC02,VC00179,2025-02-06 13:02:00,354,56,80,Morning
CE02862,QC02,VC00861,2025-07-09 16:30:00,367,47,21,Morning
CE02863,QC02,VC00314,2025-02-13 07:17:00,405,19,71,Night
CE02864,QC03,VC00809,2025-11-21 20:21:00,318,21,44,Night
CE02865,QC01,VC00312,2025-12-11 18:31:00,464,9,36,Evening
CE02866,QC02,VC00783,2025-10-04 06:40:00,439,34,37,Evening
CE02867,QC02,VC00019,2026-10-24 17:32:00,330,64,47,Morning
CE02868,QC06,VC00299,2026-01-22 14:44:00,393,81,56,Evening
CE02869,QC01,VC00939,2026-03-22 08:26:00,455,77,72,Evening
CE02870,QC08,VC00764,2026-04-21 15:07:00,397,6,78,Night
CE02871,QC08,VC00158,2025-04-15 19:16:00,354,69,31,Night
CE02872,QC07,VC00620,2025-10-26 22:39:00,355,32,20,Morning
CE02873,QC07,VC00710,2025-09-14 12:14:00,458,67,36,Evening
CE02874,QC06,VC00174,2026-05-18 09:15:00,427,67,77,Morning
CE02875,QC07,VC00734,2025-04-02 00:52:00,402,68,53,Night
CE02876,QC03,VC00189,2026-06-13 08:41:00,318,54,64,Morning
CE02877,QC01,VC00863,2026-03-09 09:03:00,469,73,57,Morning
CE02878,QC05,VC00839,2025-01-31 19:09:00,342,8,42,Evening
CE02879,QC06,VC00655,2026-11-29 05:54:00,371,71,66,Night
CE02880,QC07,VC00496,2026-05-19 02:27:00,417,79,67,Night
CE02881,QC02,VC00605,2026-09-22 19:07:00,325,48,43,Night
CE02882,QC03,VC00973,2025-09-06 21:59:00,479,60,77,Evening
CE02883,QC05,VC00260,2025-08-29 00:48:00,357,19,68,Evening
CE02884,QC04,VC00066,2025-12-08 20:43:00,417,31,55,Night
CE02885,QC03,VC00295,2025-05-07 07:07:00,442,58,69,Morning
CE02886,QC01,VC00892,2026-04-03 10:48:00,339,77,51,Morning
CE02887,QC03,VC00344,2026-05-06 22:13:00,451,12,33,Morning
CE02888,QC06,VC00868,2025-10-16 10:58:00,353,0,57,Night
CE02889,QC05,VC00491,2026-03-15 04:47:00,361,76,47,Night
CE02890,QC03,VC00346,2025-05-25 15:35:00,327,85,78,Morning
CE02891,QC04,VC00045,2025-11-25 06:33:00,453,30,23,Night
CE02892,QC04,VC00839,2025-01-31 19:09:00,393,15,73,Night
CE02893,QC05,VC00517,2026-04-13 23:59:00,354,73,27,Evening
CE02894,QC04,VC00286,2025-12-01 03:52:00,438,2,55,Morning
CE02895,QC04,VC00041,2025-11-30 02:27:00,316,87,62,Morning
CE02896,QC03,VC00747,2025-12-14 00:34:00,359,19,69,Morning
CE02897,QC01,VC00434,2025-12-08 04:18:00,306,77,62,Night
CE02898,QC02,VC00448,2026-04-30 11:58:00,379,11,66,Evening
CE02899,QC08,VC00198,2025-12-31 04:12:00,435,84,79,Morning
CE02900,QC05,VC00853,2025-08-22 06:54:00,389,42,44,Evening
CE02901,QC03,VC00629,2026-07-21 05:19:00,438,89,56,Evening
CE02902,QC08,VC00264,2025-12-18 08:05:00,468,24,20,Night
CE02903,QC08,VC00613,2025-09-26 06:44:00,410,72,31,Morning
CE02904,QC08,VC00552,2026-03-14 20:33:00,448,88,52,Night
CE02905,QC01,VC00306,2026-10-29 19:04:00,396,60,80,Evening
CE02906,QC03,VC00231,2026-06-22 01:48:00,443,52,67,Night
CE02907,QC02,VC00229,2026-03-24 04:10:00,327,18,31,Night
CE02908,QC03,VC00554,2026-09-04 20:15:00,327,72,31,Evening
CE02909,QC05,VC00196,2026-01-09 01:33:00,392,44,25,Evening
CE02910,QC07,VC00631,2025-02-28 22:35:00,433,70,66,Night
CE02911,QC01,VC00879,2026-07-29 22:30:00,307,12,50,Evening
CE02912,QC08,VC00156,2026-02-18 12:50:00,475,55,54,Morning
CE02913,QC07,VC00220,2025-05-08 17:47:00,474,86,70,Morning
CE02914,QC08,VC00693,2025-12-10 14:10:00,380,59,65,Evening
CE02915,QC03,VC00994,2026-02-14 23:31:00,414,87,59,Morning
CE02916,QC04,VC00680,2025-05-17 10:48:00,333,86,58,Night
CE02917,QC02,VC00921,2025-03-29 08:24:00,464,73,58,Night
CE02918,QC02,VC00879,2026-07-29 22:30:00,410,76,52,Night
CE02919,QC01,VC00396,2025-04-26 02:37:00,419,3,24,Morning
CE02920,QC06,VC00870,2025-04-08 22:38:00,411,5,27,Evening
CE02921,QC07,VC00993,2026-11-06 18:27:00,452,58,46,Evening
CE02922,QC03,VC00877,2025-04-17 17:09:00,453,6,56,Evening
CE02923,QC01,VC00848,2025-04-18 09:28:00,340,25,20,Evening
CE02924,QC08,VC00900,2026-01-13 12:08:00,359,80,25,Evening
CE02925,QC06,VC00878,2026-10-03 07:22:00,427,83,43,Evening
CE02926,QC04,VC00420,2026-11-05 16:10:00,349,46,73,Evening
CE02927,QC08,VC00095,2025-09-30 02:46:00,306,43,35,Evening
CE02928,QC08,VC00595,2025-12-10 23:06:00,394,0,53,Night
CE02929,QC04,VC00994,2026-02-14 23:31:00,434,54,70,Morning
CE02930,QC05,VC00453,2025-07-21 17:42:00,458,80,75,Evening
CE02931,QC05,VC00164,2025-05-10 03:47:00,460,23,26,Night
CE02932,QC04,VC00882,2025-04-23 16:34:00,310,58,56,Evening
CE02933,QC03,VC00485,2025-05-25 06:21:00,436,8,55,Evening
CE02934,QC02,VC00607,2025-05-17 16:55:00,363,58,57,Evening
CE02935,QC07,VC00752,2026-02-15 01:17:00,474,66,50,Evening
CE02936,QC01,VC00149,2025-08-23 19:25:00,381,54,40,Night
CE02937,QC04,VC00532,2026-01-04 15:40:00,440,7,68,Night
CE02938,QC06,VC00049,2025-06-13 07:04:00,373,57,70,Morning
CE02939,QC05,VC00941,2025-07-17 23:20:00,353,73,68,Evening
CE02940,QC03,VC00268,2025-01-16 16:43:00,337,76,57,Evening
CE02941,QC03,VC00210,2025-08-24 21:17:00,398,78,71,Morning
CE02942,QC03,VC00633,2026-07-08 13:39:00,336,87,54,Night
CE02943,QC01,VC00157,2026-02-28 23:26:00,351,0,80,Evening
CE02944,QC02,VC00220,2025-05-08 17:47:00,349,26,66,Night
CE02945,QC02,VC00843,2026-01-06 02:42:00,394,31,24,Night
CE02946,QC08,VC00434,2025-12-08 04:18:00,393,39,36,Night
CE02947,QC02,VC00469,2026-02-11 03:31:00,400,46,37,Evening
CE02948,QC02,VC00564,2026-11-20 10:38:00,330,40,39,Morning
CE02949,QC03,VC00781,2026-07-24 21:33:00,476,26,26,Evening
CE02950,QC07,VC00331,2025-08-20 15:44:00,389,34,69,Evening
CE02951,QC08,VC00205,2025-02-14 06:48:00,417,18,51,Morning
CE02952,QC01,VC00067,2025-02-24 23:59:00,382,42,68,Morning
CE02953,QC03,VC00180,2025-04-22 13:41:00,452,6,46,Morning
CE02954,QC04,VC00946,2025-11-10 15:14:00,422,33,73,Night
CE02955,QC03,VC00343,2026-07-02 09:49:00,438,16,56,Evening
CE02956,QC04,VC00361,2026-02-21 23:29:00,300,24,49,Evening
CE02957,QC04,VC00367,2025-10-29 04:59:00,399,88,78,Morning
CE02958,QC05,VC00022,2026-07-11 15:19:00,439,24,45,Night
CE02959,QC03,VC00140,2025-08-03 22:55:00,327,32,23,Morning
CE02960,QC04,VC00597,2026-06-16 20:30:00,410,36,66,Morning
CE02961,QC02,VC00764,2026-04-21 15:07:00,404,5,22,Evening
CE02962,QC05,VC00545,2026-07-23 04:37:00,343,15,72,Night
CE02963,QC04,VC00449,2026-04-26 04:42:00,332,21,75,Morning
CE02964,QC02,VC00230,2026-09-30 12:45:00,330,32,25,Evening
CE02965,QC06,VC00302,2025-07-19 05:38:00,376,51,30,Morning
CE02966,QC05,VC00750,2026-11-30 02:49:00,327,69,51,Evening
CE02967,QC06,VC00271,2026-05-26 06:02:00,321,55,28,Evening
CE02968,QC07,VC00084,2025-05-17 07:59:00,415,84,63,Morning
CE02969,QC06,VC00995,2026-11-03 16:35:00,376,46,39,Evening
CE02970,QC01,VC00036,2025-06-15 06:51:00,457,61,29,Night
CE02971,QC01,VC00960,2026-10-16 09:17:00,367,85,70,Evening
CE02972,QC02,VC00832,2026-09-10 03:04:00,385,86,35,Evening
CE02973,QC02,VC00508,2025-07-11 01:43:00,463,5,22,Evening
CE02974,QC07,VC00508,2025-07-11 01:43:00,377,58,40,Night
CE02975,QC04,VC00330,2026-06-14 12:13:00,374,28,43,Morning
CE02976,QC08,VC00008,2025-09-20 02:05:00,468,44,38,Evening
CE02977,QC02,VC00273,2025-03-26 11:48:00,408,11,78,Night
CE02978,QC01,VC00920,2025-03-10 08:07:00,376,7,45,Evening
CE02979,QC03,VC00514,2026-02-06 15:27:00,302,79,23,Night
CE02980,QC01,VC00972,2026-04-28 05:55:00,310,1,24,Morning
CE02981,QC03,VC00342,2025-07-30 14:06:00,366,80,48,Evening
CE02982,QC05,VC00912,2025-08-30 03:50:00,352,24,48,Morning
CE02983,QC04,VC00181,2025-07-19 10:40:00,318,75,21,Evening
CE02984,QC01,VC00847,2026-05-01 16:09:00,442,62,61,Evening
CE02985,QC06,VC00155,2026-03-18 09:11:00,419,26,25,Morning
CE02986,QC08,VC00147,2025-02-27 22:13:00,439,45,47,Morning
CE02987,QC05,VC00375,2026-12-04 09:18:00,467,28,46,Morning
CE02988,QC01,VC00363,2025-08-25 13:55:00,378,59,61,Night
CE02989,QC02,VC00397,2025-10-08 16:55:00,373,16,71,Morning
CE02990,QC05,VC00779,2026-06-13 14:45:00,388,88,66,Night
CE02991,QC02,VC00324,2025-04-28 03:01:00,362,4,77,Evening
CE02992,QC06,VC00017,2026-03-10 09:16:00,396,20,59,Morning
CE02993,QC04,VC00814,2025-08-31 09:23:00,410,78,63,Night
CE02994,QC02,VC00763,2026-03-18 14:15:00,435,20,58,Morning
CE02995,QC06,VC00413,2025-11-09 00:50:00,366,51,62,Night
CE02996,QC08,VC00529,2025-03-08 08:54:00,452,62,41,Night
CE02997,QC03,VC00375,2026-12-04 09:18:00,399,84,38,Evening
CE02998,QC04,VC00322,2026-06-26 18:17:00,376,17,49,Night
CE02999,QC04,VC00359,2026-06-20 23:28:00,411,73,66,Night
CE03000,QC04,VC00359,2026-06-20 23:28:00,390,42,41,Morning
